
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.9013,29.5671,99.0781,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
10.8792,25.0898,42.3984,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
