
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.467286,-0.883036,-0.0434956,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.976525,0.207458,0.0579717,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
