
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38310.9,91583.8,87.7277,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
38334.6,91586.6,96.1798,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
38378.4,91622.3,100.403,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
38386,91629.8,105.516,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
38377.6,91618.3,110.307,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
38381.7,91626.9,113.54,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
