
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39539.7,26744.7,34.2021,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
39549.5,26760,38.6333,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
39501.5,26719.4,49.4953,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
39495.1,26728.5,49.423,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
39502.6,26710.8,49.7074,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
39489.8,26722,50.5264,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
