
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
3202.93,um^3,Cell,1,TVC,0,
5965.47,um^3,Cell,1,ATM,1,
6741.67,um^3,Cell,1,ATM,2,
5232.09,um^3,Cell,1,ATM,3,
