
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
44369.2,93620,-121.912,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
44370.8,93616.4,-119.244,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
44373,93632.6,-115.768,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
44336.5,93595.9,-109.622,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
44366.5,93611,-114.196,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
44371.9,93624.8,-110.534,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
44354.9,93608.6,-106.889,um,Nucleus,Nucleus Position,1,TVC,6,100000006,
44366,93619.2,-105.538,um,Nucleus,Nucleus Position,1,TVC,7,100000007,
