
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
54.7143,um,Surface,1,ATMgroup,0,
16.1197,um,Surface,1,TVCgroup,2,
