
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39781.5,53218.6,45.5733,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39733.7,53177,49.2247,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
