
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.03117,um,Cell,1,TVC,0,
5.28024,um,Cell,1,TVC,1,
6.37698,um,Cell,1,TVC,2,
5.3595,um,Cell,1,TVC,3,
7.51138,um,Cell,1,ATM,4,
9.87572,um,Cell,1,ATM,5,
