
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.45702,um,Cell,1,TVC,0,
9.45536,um,Cell,1,TVC,1,
9.88247,um,Cell,1,TVC,2,
7.69745,um,Cell,1,TVC,3,
10.0244,um,Cell,1,ATM,4,
11.282,um,Cell,1,ATM,5,
