
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.0352,22.0156,98.3359,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
13.2672,24.7656,35.0938,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
