
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
95.9844,34.3516,17.7841,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
19.0234,30.0859,28.7934,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
