
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.162521,-0.518285,0.839624,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.91186,-0.409208,-0.0325551,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
