
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39120.6,84811.5,62.3817,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39068.7,84737.4,44.8538,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
