
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.78399,um,Surface,1,ATMgroup,0,
11.5288,um,Surface,1,TVCgroup,2,
