
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.8591,um,Cell,1,TVC,0,
5.68169,um,Cell,1,TVC,1,
4.52311,um,Cell,1,TVC,2,
5.78604,um,Cell,1,TVC,3,
6.3323,um,Cell,1,ATM,4,
6.28128,um,Cell,1,ATM,5,
