
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
812.45,um^3,Cell,1,TVC,0,
1142.06,um^3,Cell,1,TVC,1,
2246.97,um^3,Cell,1,TVC,2,
2145.61,um^3,Cell,1,TVC,3,
1504.33,um^3,Cell,1,TVC,4,
1337.1,um^3,Cell,1,TVC,5,
2080.24,um^3,Cell,1,ATM,6,
2248.54,um^3,Cell,1,ATM,7,
