
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
938.65,um^3,Cell,1,TVC,1,
1914.75,um^3,Cell,1,TVC,3,
1150.2,um^3,Cell,1,TVC,6,
2994.81,um^3,Cell,1,TVC,7,
6099.34,um^3,Cell,1,ATM,9,
5733.67,um^3,Cell,1,ATM,10,
