
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.613289,,Nucleus,1,TVC,1,100000001,
0.598347,,Nucleus,1,TVC,3,100000003,
0.620028,,Nucleus,1,TVC,6,100000006,
0.620965,,Nucleus,1,TVC,7,100000007,
0.600259,,Nucleus,1,ATM,9,100000009,
0.638665,,Nucleus,1,ATM,10,100000010,
