
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.73648,um,Nucleus,1,TVC,1,100000000,
2.72458,um,Nucleus,1,TVC,2,100000001,
2.89238,um,Nucleus,1,TVC,3,100000002,
3.63946,um,Nucleus,1,TVC,4,100000003,
3.39025,um,Nucleus,1,ATM,0,100000004,
3.57025,um,Nucleus,1,TVC,5,100000005,
2.80649,um,Nucleus,1,TVC,6,100000006,
