
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.336194,-0.940822,-0.042739,um,Surface,Ellipsoid Axis C,1,ATMgroup,1,
-0.793953,-0.166009,0.584876,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
