
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.296847,-0.571078,0.765344,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.531597,0.842712,0.0850947,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
