
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38189,64951.1,101.411,um,Surface,Position,1,ATMgroup,4,
38239.8,65006.7,121.916,um,Surface,Position,1,TVCgroup,0,
