
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.237214,,Nucleus,1,ATM,0,100000000,
0.351518,,Nucleus,1,ATM,1,100000001,
0.490581,,Nucleus,1,TVC,2,100000002,
0.354496,,Nucleus,1,TVC,3,100000003,
0.416694,,Nucleus,1,TVC,4,100000004,
0.496246,,Nucleus,1,TVC,5,100000005,
