
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.59379,um,Cell,1,ATM,0,
7.88599,um,Cell,1,ATM,1,
5.86067,um,Cell,1,TVC,2,
6.7993,um,Cell,1,TVC,3,
8.57689,um,Cell,1,TVC,4,
7.86032,um,Cell,1,TVC,5,
