
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37393.5,100133,118.414,um,Surface,Position,1,ATMgroup,4,
37443.8,100176,119.855,um,Surface,Position,1,TVCgroup,0,
