
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
12.5117,10.8047,11.8695,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,6,100000006,
13.6523,12.2266,11.0217,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,7,100000007,
5.40234,4.83594,8.05428,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,0,100000000,
5.40234,5.125,6.78255,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,1,100000001,
4.55078,7.39063,8.05428,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
5.6875,6.25781,9.74992,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
