
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.1008,um,Cell,1,TVC,0,
6.49682,um,Cell,1,TVC,1,
8.78094,um,Cell,1,TVC,3,
10.5973,um,Cell,1,TVC,4,
12.0832,um,Cell,1,ATM,6,
10.2225,um,Cell,1,ATM,7,
