
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.69102,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,6,100000006,
3.0331,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,7,100000007,
2.28367,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.62844,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.5935,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
3.66326,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
