
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
5.50464,um,Cell,Image 1,1,TVC,0,
5.50464,um,Cell,Image 1,1,TVC,2,
5.50464,um,Cell,Image 1,1,TVC,3,
6.35151,um,Cell,Image 1,1,TVC,5,
11.4327,um,Cell,Image 1,1,ATM,8,
19.0545,um,Cell,Image 1,1,ATM,9,
12.2796,um,Cell,Image 1,1,ATM,10,
