
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.777072,-0.609005,0.158973,um,Cell,Cell Ellipsoid Axis C,1,ATM,8,
0.576463,-0.590303,0.565007,um,Cell,Cell Ellipsoid Axis C,1,ATM,9,
-0.583356,-0.799412,0.143652,um,Cell,Cell Ellipsoid Axis C,1,ATM,10,
0.934746,0.0668728,0.348968,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
-0.224592,-0.152215,0.962491,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.784118,0.617318,-0.0638556,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.472519,-0.631932,0.614319,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
