
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
6.08116,um,Nucleus,1,ATM,0,100000000,
7.66163,um,Nucleus,1,ATM,1,100000001,
4.63902,um,Nucleus,1,TVC,2,100000002,
4.95639,um,Nucleus,1,TVC,3,100000003,
2.37638,um,Nucleus,1,TVC,4,100000004,
2.83364,um,Nucleus,1,TVC,5,100000005,
