
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.70859,um,Surface,1,ATMgroup,0,
12.7044,um,Surface,1,TVCgroup,2,
