
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
7823.02,um^3,Cell,1,ATM,1,
7126.37,um^3,Cell,1,ATM,2,
1691.25,um^3,Cell,1,TVC,3,
583.647,um^3,Cell,1,TVC,4,
1130.32,um^3,Cell,1,TVC,5,
1718.29,um^3,Cell,1,TVC,6,
