
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.1086,14.1444,40.8143,um,Cell,Cell BoundingBoxOO Length,1,ATM,3,
15.144,16.7966,42.3446,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
9.6974,14.4825,16.6337,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
12.3338,18.713,21.4232,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
14.7174,19.6979,25.6656,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
