
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
1.96549,um,Nucleus,1,TVC,4,100000004,
2.11793,um,Nucleus,1,TVC,5,100000005,
1.87131,um,Nucleus,1,TVC,6,100000006,
2.83497,um,Nucleus,1,TVC,7,100000007,
2.67335,um,Nucleus,1,ATM,10,100000010,
2.60461,um,Nucleus,1,ATM,11,100000011,
3.72734,um,Nucleus,1,ATM,12,100000012,
