
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.999189,-0.0246817,-0.0318256,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,10,100000010,
0.641669,0.766553,-0.0256471,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,11,100000011,
-0.257156,0.963179,-0.0784595,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,12,100000012,
0.453195,-0.888933,0.0664271,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000004,
0.872522,0.453443,0.181919,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000005,
0.637255,-0.75949,0.130695,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000006,
0.98852,0.0489054,0.142955,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000007,
