
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
2310.65,um^3,Cell,1,TVC,1,
1053.03,um^3,Cell,1,TVC,2,
2134.42,um^3,Cell,1,TVC,3,
2175.55,um^3,Cell,1,TVC,4,
9081.98,um^3,Cell,1,ATM,5,
11357.7,um^3,Cell,1,ATM,6,
