
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
37.346,um,Surface,1,ATMgroup,0,
17.2792,um,Surface,1,TVCgroup,2,
