
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
47053.6,41081.4,-22.7761,um,Surface,Position,1,ATMgroup,0,
46990.1,41099.5,-68.0748,um,Surface,Position,1,TVCgroup,2,
