
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40132.2,87034.7,70.2315,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
40175.3,86963,47.1571,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
