
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.584568,um,Nucleus,1,ATM,5,100000004,
0.893522,um,Nucleus,1,ATM,6,100000005,
2.13624,um,Nucleus,1,TVC,8,100000007,
1.7614,um,Nucleus,1,TVC,9,100000008,
0.765075,um,Nucleus,1,TVC,10,100000009,
0.42343,um,Nucleus,1,TVC,11,100000010,
