
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.00742,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
1.53579,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,3,100000003,
2.5086,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.22912,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
