
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.8699,um,Surface,1,TVCgroup,0,
7.84963,um,Surface,1,ATMgroup,2,
