
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47545.4,54283.6,156.021,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
47538.2,54213.8,112.036,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
