
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.206925,-0.208143,0.955959,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.0661977,-0.922822,-0.379495,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
