
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
46.5117,66.4844,33.0648,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
34.5234,30.5273,22.891,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
