
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42590.1,76761.6,13.8218,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
42541.3,76811.9,-18.878,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
