
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39837.7,53832.2,53.8005,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
39824.4,53809.6,56.0365,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
39787.3,53890.6,39.2275,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
39797.1,53879.8,43.8681,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
