
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.627313,-0.778732,0.00743928,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.996975,0.0742341,0.0230133,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
