
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.69921,um,Surface,1,TVCgroup,0,
5.49439,um,Surface,1,ATMgroup,2,
