
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37128.1,54352.6,82.7374,um,Surface,Position,1,ATMgroup,2,
37174.5,54377.5,70.3979,um,Surface,Position,1,TVCgroup,0,
