
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.629719,,Nucleus,1,TVC,3,100000003,
0.628633,,Nucleus,1,TVC,5,100000005,
0.642672,,Nucleus,1,TVC,6,100000006,
0.633376,,Nucleus,1,TVC,7,100000007,
0.650366,,Nucleus,1,ATM,8,100000008,
0.624824,,Nucleus,1,ATM,11,100000011,
