
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
3859.07,um^2,Cell,1,ATM,0,
1397.89,um^2,Cell,1,TVC,1,
1945.16,um^2,Cell,1,TVC,2,
1276.62,um^2,Cell,1,TVC,3,
1943.06,um^2,Cell,1,TVC,4,
2150.67,um^2,Cell,1,TVC,5,
1366.54,um^2,Cell,1,TVC,6,
