
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
38.9574,um,Surface,1,ATMgroup,0,
20.5808,um,Surface,1,TVCgroup,2,
