
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46621.5,92679,41.0512,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
46610.8,92656.7,42.0353,um,Cell,Cell Center of Homogeneous Mass,1,ATM,11,
46612.3,92713.7,-4.70938,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
46621,92707.2,-6.38601,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
46609.3,92702.8,0.195868,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
46622.7,92701,-0.123256,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
