
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46621.8,92676.3,39.501,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,10,
46613.4,92659,42.7277,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,11,
46613.3,92712.5,-5.35268,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
46620.4,92706.5,-6.50982,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
46610,92702.8,-1.12562,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
46621.8,92701.5,-1.04349,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
