
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.510229,um,Nucleus,1,TVC,1,100000000,
0.28394,um,Nucleus,1,TVC,2,100000001,
1.6537,um,Nucleus,1,TVC,3,100000002,
0.283927,um,Nucleus,1,TVC,4,100000003,
0.847823,um,Nucleus,1,ATM,5,100000005,
0.401624,um,Nucleus,1,ATM,6,100000006,
