
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.52735,um,Nucleus,1,TVC,1,100000000,
3.36148,um,Nucleus,1,TVC,4,100000003,
4.41135,um,Nucleus,1,TVC,5,100000004,
3.88975,um,Nucleus,1,TVC,8,100000007,
6.38653,um,Nucleus,1,ATM,9,100000008,
6.62204,um,Nucleus,1,ATM,10,100000009,
