
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.403802,,Cell,1,TVC,1,
0.450318,,Cell,1,TVC,4,
0.434004,,Cell,1,TVC,5,
0.449339,,Cell,1,TVC,8,
0.291277,,Cell,1,ATM,9,
0.321549,,Cell,1,ATM,10,
