
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.38779,-0.615643,-0.686005,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
0.830236,0.0917932,-0.549802,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
