
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.96732,um,Cell,Image 1,1,ATM,2,
5.51073,um,Cell,Image 1,1,ATM,3,
6.78242,um,Cell,Image 1,1,TVC,4,
6.78242,um,Cell,Image 1,1,TVC,5,
6.35852,um,Cell,Image 1,1,TVC,6,
5.93463,um,Cell,Image 1,1,TVC,7,
