
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36620.8,74027.3,38.367,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
36630.7,74052.3,40.5432,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
36682.1,74079.4,5.08301,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
36689.3,74075.3,10.3293,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
36679.3,74073.1,11.7757,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36669.4,74074,16.9133,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
