
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.700161,-0.705589,-0.109171,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.855014,0.479664,-0.197164,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
